|filename                                                    | depth     | fanout    | filesize  | disk (blk)|
|./lib/aarch64-linux-gnu/gconv/KOI8-RU.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/PT154.so                      | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/CP773.so                      | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/EBCDIC-CA-FR.so               | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1160.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM280.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/CP737.so                      | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/ISO8859-4.so                  | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/GREEK7.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM16804.so                   | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/JOHAB.so                      | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM858.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/EBCDIC-DK-NO.so               | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/ISO_5427-EXT.so               | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/GOST_19768-74.so              | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM4517.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM901.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/CWI.so                        | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/KOI8-R.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/UTF-16.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/EBCDIC-IS-FRISS.so            | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1140.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/UTF-7.so                      | 4         | 0         | 67432     | 68        |
